VAR,Informativität,user,value,variable,Informativität_ip,Informativität_gm,Interpretationssicherheit,Interpretationssicherheit_ip,Interpretationssicherheit_gm
Informativität_Konfidenzintervall,NA,87,Konfidenzintervall,Kennwerte,NA,NA,NA,NA,NA
Informativität_Konfidenzintervall,4,88,Konfidenzintervall,Kennwerte,0.0,-0.19475813056222113,4,0.17616606585441094,-0.5755158482222205
Informativität_Konfidenzintervall,4,89,Konfidenzintervall,Kennwerte,-1.33532190018528,-0.19475813056222113,5,-0.8581163303210326,0.15279181811209414
Informativität_Lernerfolg,3,1,Lernerfolg,Qualitätsdimension,NaN,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,NA,2,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,NA,3,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,NA,4,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,NA,5,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,6,6,Lernerfolg,Qualitätsdimension,0.9752368720068675,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,7,Lernerfolg,Qualitätsdimension,0.2581988897471613,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,4,8,Lernerfolg,Qualitätsdimension,-0.8334762598987158,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,6,9,Lernerfolg,Qualitätsdimension,0.7100469468046933,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,10,Lernerfolg,Qualitätsdimension,1.4175125487636204,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,11,Lernerfolg,Qualitätsdimension,0.1847872870719593,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,3,12,Lernerfolg,Qualitätsdimension,-0.32486293204549616,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,4,13,Lernerfolg,Qualitätsdimension,0.39336862882433005,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,14,Lernerfolg,Qualitätsdimension,0.6667978873483168,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,15,Lernerfolg,Qualitätsdimension,0.24152294576982397,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,6,16,Lernerfolg,Qualitätsdimension,0.7888106377466153,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,4,17,Lernerfolg,Qualitätsdimension,-0.10701375023933313,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,6,18,Lernerfolg,Qualitätsdimension,0.6564174883889315,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,19,Lernerfolg,Qualitätsdimension,1.0327955589886442,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,20,Lernerfolg,Qualitätsdimension,0.3803194146278322,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,21,Lernerfolg,Qualitätsdimension,0.5400617248673217,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,4,22,Lernerfolg,Qualitätsdimension,0.8359372099615335,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,23,Lernerfolg,Qualitätsdimension,0.6160916203970997,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,24,Lernerfolg,Qualitätsdimension,0.16854996561581037,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,6,25,Lernerfolg,Qualitätsdimension,0.6196874528219475,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,26,Lernerfolg,Qualitätsdimension,0.30151134457776335,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,NA,27,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,4,28,Lernerfolg,Qualitätsdimension,-0.2700308624336606,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,2,29,Lernerfolg,Qualitätsdimension,-1.5569978883230462,-2.6225033461789633,NA,NA,NA
Informativität_Lernerfolg,4,30,Lernerfolg,Qualitätsdimension,0.0,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,31,Lernerfolg,Qualitätsdimension,-0.35675303400633823,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,32,Lernerfolg,Qualitätsdimension,-0.5393598899705933,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,33,Lernerfolg,Qualitätsdimension,0.24709986774669485,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,34,Lernerfolg,Qualitätsdimension,0.5276448530110862,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,NA,35,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,6,36,Lernerfolg,Qualitätsdimension,0.5838742081211418,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,37,Lernerfolg,Qualitätsdimension,-0.5400617248673212,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,38,Lernerfolg,Qualitätsdimension,0.8703882797784891,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,1,39,Lernerfolg,Qualitätsdimension,-2.0225995873897267,-3.556640421994689,NA,NA,NA
Informativität_Lernerfolg,NA,40,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,2,41,Lernerfolg,Qualitätsdimension,-1.8402944706748467,-2.6225033461789633,NA,NA,NA
Informativität_Lernerfolg,5,42,Lernerfolg,Qualitätsdimension,0.6614378277661477,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,43,Lernerfolg,Qualitätsdimension,-0.5681488791506198,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,44,Lernerfolg,Qualitätsdimension,0.3933686288243296,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,3,45,Lernerfolg,Qualitätsdimension,-1.0687334289668033,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,6,46,Lernerfolg,Qualitätsdimension,1.1246431142310669,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,3,47,Lernerfolg,Qualitätsdimension,-1.5569978883230462,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,6,48,Lernerfolg,Qualitätsdimension,0.9601536368738331,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,49,Lernerfolg,Qualitätsdimension,0.8345229603962807,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,6,50,Lernerfolg,Qualitätsdimension,1.1660918123983752,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,51,Lernerfolg,Qualitätsdimension,0.6589329806578537,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,52,Lernerfolg,Qualitätsdimension,-0.06611073566849308,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,6,53,Lernerfolg,Qualitätsdimension,1.3113263207824055,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,54,Lernerfolg,Qualitätsdimension,0.7071067811865475,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,NA,55,Lernerfolg,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Lernerfolg,5,56,Lernerfolg,Qualitätsdimension,0.5916079783099616,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,57,Lernerfolg,Qualitätsdimension,0.3766490474192519,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,58,Lernerfolg,Qualitätsdimension,-0.32465650237178234,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,5,59,Lernerfolg,Qualitätsdimension,0.12974982402692037,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,6,60,Lernerfolg,Qualitätsdimension,0.7637626158259734,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,61,Lernerfolg,Qualitätsdimension,1.0898088293170864,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,4,62,Lernerfolg,Qualitätsdimension,-0.5351295510095065,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,3,63,Lernerfolg,Qualitätsdimension,-0.8389352279619342,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,5,64,Lernerfolg,Qualitätsdimension,0.3933686288243296,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,65,Lernerfolg,Qualitätsdimension,0.35355339059327373,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,66,Lernerfolg,Qualitätsdimension,-0.4771187236136981,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,4,67,Lernerfolg,Qualitätsdimension,-1.3524068651867782,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,3,68,Lernerfolg,Qualitätsdimension,-3.614784456460255,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,5,69,Lernerfolg,Qualitätsdimension,0.6667978873483168,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,70,Lernerfolg,Qualitätsdimension,-1.52127765851133,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,3,71,Lernerfolg,Qualitätsdimension,-0.723317638245537,-1.6883662703632378,NA,NA,NA
Informativität_Lernerfolg,5,72,Lernerfolg,Qualitätsdimension,-0.3468729675471599,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,73,Lernerfolg,Qualitätsdimension,-0.20806259464411955,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,1,74,Lernerfolg,Qualitätsdimension,-2.916937971877864,-3.556640421994689,NA,NA,NA
Informativität_Lernerfolg,6,75,Lernerfolg,Qualitätsdimension,0.7245688373094715,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,76,Lernerfolg,Qualitätsdimension,0.7629748253988725,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,77,Lernerfolg,Qualitätsdimension,0.35355339059327373,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,78,Lernerfolg,Qualitätsdimension,0.41464421443136473,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,2,79,Lernerfolg,Qualitätsdimension,-1.6079591869270404,-2.6225033461789633,NA,NA,NA
Informativität_Lernerfolg,6,80,Lernerfolg,Qualitätsdimension,0.6370220572706063,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,6,81,Lernerfolg,Qualitätsdimension,0.5393598899705933,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,2,82,Lernerfolg,Qualitätsdimension,-1.0628941821109952,-2.6225033461789633,NA,NA,NA
Informativität_Lernerfolg,6,83,Lernerfolg,Qualitätsdimension,1.2152872405004003,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,84,Lernerfolg,Qualitätsdimension,1.1542128084574381,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,5,85,Lernerfolg,Qualitätsdimension,0.0,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,6,86,Lernerfolg,Qualitätsdimension,0.8143450710459555,1.114044957083939,NA,NA,NA
Informativität_Lernerfolg,5,87,Lernerfolg,Qualitätsdimension,NaN,0.17990788126821347,NA,NA,NA
Informativität_Lernerfolg,4,88,Lernerfolg,Qualitätsdimension,0.0,-0.7542291945475121,NA,NA,NA
Informativität_Lernerfolg,6,89,Lernerfolg,Qualitätsdimension,1.1684066626621206,1.114044957083939,NA,NA,NA
Informativität_Likertskala,NA,1,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,NA,2,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,NA,3,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,NA,4,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,NA,5,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,NA,6,Likertskala,Skalierung Qualitätsdim.,NA,NA,6,1.118033988749895,0.8924263982322853
Informativität_Likertskala,6,7,Likertskala,Skalierung Qualitätsdim.,0.2581988897471613,1.0413976416212867,6,0.3162277660168378,0.8924263982322853
Informativität_Likertskala,6,8,Likertskala,Skalierung Qualitätsdim.,1.2039101531870335,1.0413976416212867,6,1.118033988749895,0.8924263982322853
Informativität_Likertskala,6,9,Likertskala,Skalierung Qualitätsdim.,0.7100469468046933,1.0413976416212867,6,0.5581563056514378,0.8924263982322853
Informativität_Likertskala,5,10,Likertskala,Skalierung Qualitätsdim.,0.5997168475538395,0.33311787915215085,6,1.579063843848886,0.8924263982322853
Informativität_Likertskala,6,11,Likertskala,Skalierung Qualitätsdim.,1.108723722431755,1.0413976416212867,5,0.10056022847309827,0.12248989779658824
Informativität_Likertskala,2,12,Likertskala,Skalierung Qualitätsdim.,-0.9339809296308015,-1.7917214082552568,4,-0.3985266984930426,-0.6474466026391088
Informativität_Likertskala,4,13,Likertskala,Skalierung Qualitätsdim.,0.39336862882433005,-0.3751618833169851,5,1.0882143751650175,0.12248989779658824
Informativität_Likertskala,5,14,Likertskala,Skalierung Qualitätsdim.,0.6667978873483168,0.33311787915215085,5,0.9114654303753,0.12248989779658824
Informativität_Likertskala,NA,15,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,3,16,Likertskala,Skalierung Qualitätsdim.,-2.1692292538031928,-1.083441645786121,2,-2.1267526708756996,-2.187319603510503
Informativität_Likertskala,5,17,Likertskala,Skalierung Qualitätsdim.,0.6955893765556628,0.33311787915215085,5,0.9187959765430125,0.12248989779658824
Informativität_Likertskala,6,18,Likertskala,Skalierung Qualitätsdim.,0.6564174883889315,1.0413976416212867,6,0.3162277660168378,0.8924263982322853
Informativität_Likertskala,5,19,Likertskala,Skalierung Qualitätsdim.,-0.2581988897471613,0.33311787915215085,6,0.5720775535473559,0.8924263982322853
Informativität_Likertskala,6,20,Likertskala,Skalierung Qualitätsdim.,0.3803194146278322,1.0413976416212867,6,0.6135719910778962,0.8924263982322853
Informativität_Likertskala,6,21,Likertskala,Skalierung Qualitätsdim.,0.5400617248673217,1.0413976416212867,6,0.7262730392025625,0.8924263982322853
Informativität_Likertskala,1,22,Likertskala,Skalierung Qualitätsdim.,-1.3768377575837023,-2.500001170724393,2,-0.5581563056514381,-2.187319603510503
Informativität_Likertskala,5,23,Likertskala,Skalierung Qualitätsdim.,0.6160916203970997,0.33311787915215085,6,0.8519427513705972,0.8924263982322853
Informativität_Likertskala,4,24,Likertskala,Skalierung Qualitätsdim.,-1.6854996561581053,-0.3751618833169851,6,0.997965409896352,0.8924263982322853
Informativität_Likertskala,5,25,Likertskala,Skalierung Qualitätsdim.,-0.3541071158982552,0.33311787915215085,6,0.40824829046386263,0.8924263982322853
Informativität_Likertskala,5,26,Likertskala,Skalierung Qualitätsdim.,0.30151134457776335,0.33311787915215085,5,0.40824829046386374,0.12248989779658824
Informativität_Likertskala,NA,27,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,4,28,Likertskala,Skalierung Qualitätsdim.,-0.2700308624336606,-0.3751618833169851,2,-1.8371173070873836,-2.187319603510503
Informativität_Likertskala,6,29,Likertskala,Skalierung Qualitätsdim.,0.8897130790417402,1.0413976416212867,6,0.6454972243679031,0.8924263982322853
Informativität_Likertskala,4,30,Likertskala,Skalierung Qualitätsdim.,0.0,-0.3751618833169851,4,-0.47434164902525733,-0.6474466026391088
Informativität_Likertskala,6,31,Likertskala,Skalierung Qualitätsdim.,0.5351295510095065,1.0413976416212867,6,0.3162277660168378,0.8924263982322853
Informativität_Likertskala,5,32,Likertskala,Skalierung Qualitätsdim.,0.9438798074485395,0.33311787915215085,5,0.2214037213850242,0.12248989779658824
Informativität_Likertskala,4,33,Likertskala,Skalierung Qualitätsdim.,-0.6589329806578537,-0.3751618833169851,4,-0.44280744277004785,-0.6474466026391088
Informativität_Likertskala,4,34,Likertskala,Skalierung Qualitätsdim.,0.5276448530110862,-0.3751618833169851,5,1.2909944487358058,0.12248989779658824
Informativität_Likertskala,NA,35,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,6,36,Likertskala,Skalierung Qualitätsdim.,0.5838742081211418,1.0413976416212867,5,-0.40824829046386374,0.12248989779658824
Informativität_Likertskala,6,37,Likertskala,Skalierung Qualitätsdim.,1.080123449734644,1.0413976416212867,6,0.8581163303210326,0.8924263982322853
Informativität_Likertskala,3,38,Likertskala,Skalierung Qualitätsdim.,-0.1740776559556979,-1.083441645786121,5,0.5,0.12248989779658824
Informativität_Likertskala,6,39,Likertskala,Skalierung Qualitätsdim.,0.8297844461086055,1.0413976416212867,6,1.1070186069251187,0.8924263982322853
Informativität_Likertskala,NA,40,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,5,41,Likertskala,Skalierung Qualitätsdim.,0.8001280307281944,0.33311787915215085,5,0.4082482904638631,0.12248989779658824
Informativität_Likertskala,NA,42,Likertskala,Skalierung Qualitätsdim.,NA,NA,5,1.3762047064079508,0.12248989779658824
Informativität_Likertskala,6,43,Likertskala,Skalierung Qualitätsdim.,1.2174618838941846,1.0413976416212867,6,0.6454972243679028,0.8924263982322853
Informativität_Likertskala,5,44,Likertskala,Skalierung Qualitätsdim.,0.3933686288243296,0.33311787915215085,6,1.0882143751650175,0.8924263982322853
Informativität_Likertskala,5,45,Likertskala,Skalierung Qualitätsdim.,0.6107048165524595,0.33311787915215085,NA,NA,NA
Informativität_Likertskala,6,46,Likertskala,Skalierung Qualitätsdim.,1.1246431142310669,1.0413976416212867,6,1.2909944487358063,0.8924263982322853
Informativität_Likertskala,5,47,Likertskala,Skalierung Qualitätsdim.,0.15569978883230445,0.33311787915215085,5,0.44280744277004785,0.12248989779658824
Informativität_Likertskala,4,48,Likertskala,Skalierung Qualitätsdim.,-0.8001280307281944,-0.3751618833169851,6,0.7905694150420948,0.8924263982322853
Informativität_Likertskala,5,49,Likertskala,Skalierung Qualitätsdim.,0.8345229603962807,0.33311787915215085,5,1.1618950038622244,0.12248989779658824
Informativität_Likertskala,5,50,Likertskala,Skalierung Qualitätsdim.,-0.17939874036898143,0.33311787915215085,6,0.6210590034081185,0.8924263982322853
Informativität_Likertskala,3,51,Likertskala,Skalierung Qualitätsdim.,-1.1531327161512435,-1.083441645786121,3,-0.7128324356402513,-1.4173831030748059
Informativität_Likertskala,5,52,Likertskala,Skalierung Qualitätsdim.,0.6611073566849314,0.33311787915215085,5,0.4082482904638631,0.12248989779658824
Informativität_Likertskala,5,53,Likertskala,Skalierung Qualitätsdim.,0.3933978962347218,0.33311787915215085,5,0.2666666666666668,0.12248989779658824
Informativität_Likertskala,6,54,Likertskala,Skalierung Qualitätsdim.,0.7071067811865475,1.0413976416212867,6,0.7590721152765894,0.8924263982322853
Informativität_Likertskala,NA,55,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,4,56,Likertskala,Skalierung Qualitätsdim.,0.0,-0.3751618833169851,4,0.30304576336566325,-0.6474466026391088
Informativität_Likertskala,6,57,Likertskala,Skalierung Qualitätsdim.,0.968526121935219,1.0413976416212867,5,0.6454972243679029,0.12248989779658824
Informativität_Likertskala,4,58,Likertskala,Skalierung Qualitätsdim.,-0.32465650237178234,-0.3751618833169851,5,0.4879500364742668,0.12248989779658824
Informativität_Likertskala,6,59,Likertskala,Skalierung Qualitätsdim.,1.5569978883230458,1.0413976416212867,6,1.1866111313364185,0.8924263982322853
Informativität_Likertskala,5,60,Likertskala,Skalierung Qualitätsdim.,0.0,0.33311787915215085,6,0.3162277660168382,0.8924263982322853
Informativität_Likertskala,5,61,Likertskala,Skalierung Qualitätsdim.,-0.24217973984824118,0.33311787915215085,5,-0.2214037213850242,0.12248989779658824
Informativität_Likertskala,5,62,Likertskala,Skalierung Qualitätsdim.,0.35675303400633823,0.33311787915215085,6,1.0141851056742195,0.8924263982322853
Informativität_Likertskala,6,63,Likertskala,Skalierung Qualitätsdim.,1.468136648933385,1.0413976416212867,6,1.1952286093343936,0.8924263982322853
Informativität_Likertskala,5,64,Likertskala,Skalierung Qualitätsdim.,0.3933686288243296,0.33311787915215085,6,1.2909944487358054,0.8924263982322853
Informativität_Likertskala,NA,65,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,5,66,Likertskala,Skalierung Qualitätsdim.,0.23855936180684872,0.33311787915215085,6,0.7378647873726221,0.8924263982322853
Informativität_Likertskala,6,67,Likertskala,Skalierung Qualitätsdim.,0.9362816758985391,1.0413976416212867,6,0.8164965809277264,0.8924263982322853
Informativität_Likertskala,4,68,Likertskala,Skalierung Qualitätsdim.,0.25819888974716193,-0.3751618833169851,4,NaN,-0.6474466026391088
Informativität_Likertskala,5,69,Likertskala,Skalierung Qualitätsdim.,0.6667978873483168,0.33311787915215085,5,1.1190057698883766,0.12248989779658824
Informativität_Likertskala,5,70,Likertskala,Skalierung Qualitätsdim.,-0.2535462764185552,0.33311787915215085,5,-1.0954451150103317,0.12248989779658824
Informativität_Likertskala,2,71,Likertskala,Skalierung Qualitätsdim.,-1.2943578789656978,-1.7917214082552568,2,-1.67101995568805,-2.187319603510503
Informativität_Likertskala,5,72,Likertskala,Skalierung Qualitätsdim.,-0.3468729675471599,0.33311787915215085,5,-0.40824829046386263,0.12248989779658824
Informativität_Likertskala,6,73,Likertskala,Skalierung Qualitätsdim.,0.9362816758985391,1.0413976416212867,5,0.1695158759052029,0.12248989779658824
Informativität_Likertskala,5,74,Likertskala,Skalierung Qualitätsdim.,0.20835271227699023,0.33311787915215085,5,-0.11420804814403175,0.12248989779658824
Informativität_Likertskala,5,75,Likertskala,Skalierung Qualitätsdim.,-0.4830458915396484,0.33311787915215085,5,0.0,0.12248989779658824
Informativität_Likertskala,6,76,Likertskala,Skalierung Qualitätsdim.,0.7629748253988725,1.0413976416212867,6,1.0278724332962899,0.8924263982322853
Informativität_Likertskala,NA,77,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,6,78,Likertskala,Skalierung Qualitätsdim.,0.41464421443136473,1.0413976416212867,6,0.4707234295342247,0.8924263982322853
Informativität_Likertskala,3,79,Likertskala,Skalierung Qualitätsdim.,-0.8389352279619342,-1.083441645786121,6,0.6454972243679031,0.8924263982322853
Informativität_Likertskala,6,80,Likertskala,Skalierung Qualitätsdim.,0.6370220572706063,1.0413976416212867,6,0.3803194146278322,0.8924263982322853
Informativität_Likertskala,6,81,Likertskala,Skalierung Qualitätsdim.,0.5393598899705933,1.0413976416212867,6,0.40824829046386263,0.8924263982322853
Informativität_Likertskala,6,82,Likertskala,Skalierung Qualitätsdim.,1.8600648186942417,1.0413976416212867,6,1.7928429140015905,0.8924263982322853
Informativität_Likertskala,6,83,Likertskala,Skalierung Qualitätsdim.,1.2152872405004003,1.0413976416212867,6,0.47140452079103123,0.8924263982322853
Informativität_Likertskala,NA,84,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,6,85,Likertskala,Skalierung Qualitätsdim.,1.5811388300841895,1.0413976416212867,5,-0.40824829046386374,0.12248989779658824
Informativität_Likertskala,6,86,Likertskala,Skalierung Qualitätsdim.,0.8143450710459555,1.0413976416212867,6,0.7745966692414835,0.8924263982322853
Informativität_Likertskala,NA,87,Likertskala,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_Likertskala,6,88,Likertskala,Skalierung Qualitätsdim.,1.5275252316519468,1.0413976416212867,6,1.350606504883818,0.8924263982322853
Informativität_Likertskala,5,89,Likertskala,Skalierung Qualitätsdim.,-0.08345761876157973,0.33311787915215085,6,0.5720775535473559,0.8924263982322853
Informativität_Organisation,3,1,Organisation,Qualitätsdimension,NaN,-1.6883662703632378,NA,NA,NA
Informativität_Organisation,NA,2,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,NA,3,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,NA,4,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,NA,5,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,3,6,Organisation,Qualitätsdimension,-1.3653316208096145,-1.6883662703632378,NA,NA,NA
Informativität_Organisation,6,7,Organisation,Qualitätsdimension,0.2581988897471613,1.114044957083939,NA,NA,NA
Informativität_Organisation,3,8,Organisation,Qualitätsdimension,-1.8521694664415904,-1.6883662703632378,NA,NA,NA
Informativität_Organisation,6,9,Organisation,Qualitätsdimension,0.7100469468046933,1.114044957083939,NA,NA,NA
Informativität_Organisation,5,10,Organisation,Qualitätsdimension,0.5997168475538395,0.17990788126821347,NA,NA,NA
Informativität_Organisation,4,11,Organisation,Qualitätsdimension,-0.7391491482878364,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,3,12,Organisation,Qualitätsdimension,-0.32486293204549616,-1.6883662703632378,NA,NA,NA
Informativität_Organisation,4,13,Organisation,Qualitätsdimension,0.39336862882433005,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,5,14,Organisation,Qualitätsdimension,0.6667978873483168,0.17990788126821347,NA,NA,NA
Informativität_Organisation,5,15,Organisation,Qualitätsdimension,0.24152294576982397,0.17990788126821347,NA,NA,NA
Informativität_Organisation,6,16,Organisation,Qualitätsdimension,0.7888106377466153,1.114044957083939,NA,NA,NA
Informativität_Organisation,5,17,Organisation,Qualitätsdimension,0.6955893765556628,0.17990788126821347,NA,NA,NA
Informativität_Organisation,6,18,Organisation,Qualitätsdimension,0.6564174883889315,1.114044957083939,NA,NA,NA
Informativität_Organisation,6,19,Organisation,Qualitätsdimension,1.0327955589886442,1.114044957083939,NA,NA,NA
Informativität_Organisation,6,20,Organisation,Qualitätsdimension,0.3803194146278322,1.114044957083939,NA,NA,NA
Informativität_Organisation,6,21,Organisation,Qualitätsdimension,0.5400617248673217,1.114044957083939,NA,NA,NA
Informativität_Organisation,4,22,Organisation,Qualitätsdimension,0.8359372099615335,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,3,23,Organisation,Qualitätsdimension,-0.889910118351366,-1.6883662703632378,NA,NA,NA
Informativität_Organisation,5,24,Organisation,Qualitätsdimension,0.16854996561581037,0.17990788126821347,NA,NA,NA
Informativität_Organisation,4,25,Organisation,Qualitätsdimension,-1.327901684618458,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,5,26,Organisation,Qualitätsdimension,0.30151134457776335,0.17990788126821347,NA,NA,NA
Informativität_Organisation,NA,27,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,4,28,Organisation,Qualitätsdimension,-0.2700308624336606,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,2,29,Organisation,Qualitätsdimension,-1.5569978883230462,-2.6225033461789633,NA,NA,NA
Informativität_Organisation,4,30,Organisation,Qualitätsdimension,0.0,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,6,31,Organisation,Qualitätsdimension,0.5351295510095065,1.114044957083939,NA,NA,NA
Informativität_Organisation,4,32,Organisation,Qualitätsdimension,-0.5393598899705933,-0.7542291945475121,NA,NA,NA
Informativität_Organisation,5,33,Organisation,Qualitätsdimension,0.24709986774669485,0.17990788126821347,NA,NA,NA
Informativität_Organisation,2,34,Organisation,Qualitätsdimension,-1.1306675421666137,-2.6225033461789633,NA,NA,NA
Informativität_Organisation,NA,35,Organisation,Qualitätsdimension,NA,NA,NA,NA,NA
Informativität_Organisation,5,36,Organisation,Qualitätsdimension,-1.5569978883230466,0.17990788126821347,NA,NA,NA
Informativität_Organisation,5,37,Organisation,Qualitätsdimension,-0.5400617248673212,0.17990788126821347,NA,NA,NA
